id,title,release_date,vote_average,overview,genre_ids,year,month
11293,Lua de Papel,1973-05-09,7.86,"Addie Loggins (Tatum O'Neal) é uma jovem de apenas nove anos que se torna órfã. Ela então passa aos cuidados de Moses Pray (Ryan O'Neal), vigarista disfarçado de vendedor de bíblias, que a levará a uma aventura inesquecível. Tatum O'Neal com 9 anos ganhou o Oscar de Melhor Atriz Coadjuvante em 1973. É a atriz mais jovem a ganhar um Oscar até hoje.","[35, 80, 18]",1973,5
3034,O Jovem Frankenstein,1974-12-15,7.86,"Chamado ao castelo de seu finado avô na Transilvânia, o jovem Dr. Frankestein logo descobre um manual descrevendo passo a passo como trazer um cadáver de volta à vida. Auxiliado pelo corcunda Igor e pela curvilínea Inga, ele cria um monstro que só deseja ser amado.",[35],1974,12
16,Dançando no Escuro,2000-09-01,7.9,"Uma imigrante tcheca (interpretada por Björk, que ganhou o prêmio de Melhor Atriz em Cannes por sua interpretação devastadora) lida com sua cegueira progressiva se refugiando em suas fantasias musicais.","[18, 80]",2000,9
698948,Treze Vidas: O Resgate,2022-07-18,7.859,"Enfrentando probabilidades insuperáveis, uma equipe composta pelos mergulhadores mais habilidosos e experientes do mundo se junta às forças tailandesas e mais de 10.000 voluntários para tentar um resgate angustiante de doze meninos e seu treinador de um time de futebol que ficou preso na caverna Tham Luang durante uma tempestade inesperada. Com apostas impossivelmente altas e o mundo inteiro assistindo, o grupo embarca em seu mergulho mais desafiador até agora, mostrando a imensidão do espírito humano no processo.","[18, 53]",2022,7
369557,Sing Street: Música e Sonho,2016-03-11,7.859,"Um jovem, que cresce nas efervescentes ruas da Dublin da década de 80, foge de casa e da nova escola mudando-se para Londres e começando uma banda para tentar conquistar o coração de uma garota misteriosa.","[10749, 18, 10402, 35]",2016,3
1376434,Predador: Assassino de Assassinos,2025-06-05,7.858,"Essa antologia animada original acompanha três dos guerreiros mais determinados da história da humanidade: uma pirata viking que guia o filho em uma busca sangrenta por vingança, um ninja no Japão feudal que se volta contra o irmão samurai em uma batalha brutal pela sucessão e um piloto da Segunda Guerra Mundial que voa para investigar uma ameaça sobrenatural à causa aliada.","[16, 28, 878, 53]",2025,6
522212,Luta por Justiça,2019-12-25,7.858,"Bryan Stevenson é um advogado recém-formado em Harvard que abre mão de uma carreira lucrativa em escritórios renomados da costa leste americana para se mudar para o Alabama e se dedicar a prisioneiros condenados à morte que jamais receberam assistência legal justa. Ao chegar lá, Bryan se depara com o caso de Walter McMillian, um homem negro falsamente acusado de um assassinato, mas que nunca teve uma defesa apropriada por conta do preconceito racial na região.","[18, 80, 36]",2019,12
331482,Adoráveis Mulheres,2019-12-25,7.858,"As irmãs Jo, Beth, Meg e Amy amadurecem na virada da adolescência para a vida adulta enquanto os Estados Unidos atravessam a Guerra Civil. Com personalidades completamente diferentes, elas enfrentam os desafios de crescer unidas pelo amor que nutrem umas pelas outras.","[18, 10749, 36]",2019,12
1081676,Amor Esquecido,2023-09-26,7.856,"Após perder a família e a memória, um ex-cirurgião tem uma oportunidade de redenção ao se reconectar com uma figura do passado.","[18, 10749]",2023,9
25364,A Montanha dos Sete Abutres,1951-06-29,7.856,"Charles Tatum é um repórter que aceita um emprego num pequeno jornal do Novo México. O trabalho é bastante monótono, até que ele encontra um homem preso numa mina. Ele vislumbra a possibilidade de, ao prolongar a permanência do mineiro dentro dos escombros, a chance de se tornar famoso.",[18],1951,6
453,Uma Mente Brilhante,2001-12-14,7.856,"John Nash é um gênio da matemática que, aos 21 anos, formulou um teorema que provou sua genialidade e o tornou aclamado no meio onde atuava. Mas aos poucos o belo e arrogante Nash se transforma em um sofrido e atormentado homem, que chega até mesmo a ser diagnosticado como esquizofrênico pelos médicos que o tratam. Porém, após anos de luta para se recuperar, ele consegue retornar à sociedade e acaba sendo premiado com o Nobel.","[18, 10749]",2001,12
50759,A Rotina Tem Seu Encanto,1962-11-18,7.9,"Quando o viúvo Shuhei Hirayama, um militar que lutou na Segunda Guerra Mundial como fuzileiro naval, encontra com seu velho professor, fica sabendo que sua filha ainda não se casou porque teve que ficar cuidando do pai. Com medo de que Michiko, sua filha de 24 anos, acabe com o mesmo destino, ele começa a procurar um bom homem para se casar com ela. Também preocupada com a possibilidade da moça manter-se solteira para não abandonar o pai, uma das irmãs do viúvo sugere que ele se case novamente, de modo a permitir que a filha pense sobre seu próprio casamento.",[18],1962,11
10191,Como Treinar o Seu Dragão,2010-03-18,7.854,"Soluço é um jovem viking que desafia a tradição, quando fica amigo de um dos mais mortais inimigos — um feroz dragão que ele chama de Banguela.","[14, 12, 16, 10751]",2010,3
613,A Queda! As Últimas Horas de Hitler,2004-09-16,7.855,"Em 1942, o jovem Traudl Junge tem o que parece ser a melhor profissão do mundo: ele é secretário de Hitler. Três anos depois, o império se resume a um abrigo subterrâneo e, de lá, Traudl narra os últimos dias da vida de do ditador.","[18, 36, 10752]",2004,9
761898,Sword Art Online Progressive: Ária de uma Noite Sem Estrelas,2021-10-30,7.9,"No dia em que Asuna Yuuki colocou o NerveGear, ela era uma aluna da terceira série que nunca havia tocado em um jogo online. Em 2022, o primeiro VRMMORPG do mundo, Sword Art Online, é lançado oficialmente. Mas os jogadores, ainda entusiasmados com a conexão, de repente se veem presos dentro do jogo quando o Game Master os priva de qualquer chance de sair. O Game Master dá a eles um aviso ""Se um jogador morre no jogo, ele também morre na vida real"". Ao ouvir isso, o pânico entre os jogadores começa. Asuna luta com todas as suas forças para sobreviver nesse pesadelo.","[16, 28, 14, 878]",2021,10
550205,Din e o Dragão Genial,2021-01-15,7.9,"Din, um jovem estudante e sonhador, e Long, um sarcástico e poderoso dragão que realiza desejos, vivem altas aventuras na Xangai contemporânea enquanto procuram Lina, amiga de infância de Din. Nessa jornada, os dois acabam tendo que buscar respostas para as grandes questões da vida, afinal, quando você pode ter quase qualquer desejo realizado, é preciso decidir o que realmente importa.","[16, 10751, 35, 14, 10749, 12]",2021,1
381341,Perfeitos Desconhecidos,2016-02-11,7.854,"Sete amigos de longa data se reúnem para um jantar. Em uma brincadeira, decidem compartilhar um com o outro, na mesa, o conteúdo de cada mensagem de texto, e-mail e ligações que recebem. No jogo, muitos segredos começam a revelar, provando que nem todos se conhecem de verdade.","[35, 18]",2016,2
32085,Vincent,1982-10-01,7.853,"Este filme retrata a infância de um rapaz, Vincent, e reflete a infância do realizador e a sua admiração pelo realizador de filmes de terror Vincent Price, que influenciou muito o estilo de Burton.","[16, 14]",1982,10
93,Anatomia de um Crime,1959-07-01,7.85,"Paul Biegler é um advogado de uma cidade pequena. Ele já foi promotor público da região, mas, após 10 anos no cargo, perdeu a eleição. Sentindo-se traído pela comunidade, agora tem seu próprio escritório de advocacia, mas poucos clientes, preferindo passar o tempo pescando. E então, ele se depara com um caso enorme: um tenente do exército aparentemente assassinou outro homem depois que este supostamente estuprou sua esposa. O caso exigirá toda a astúcia, experiência e habilidade teatral de Biegler em tribunais, especialmente quando a promotoria contrata um advogado renomado e influente da capital do estado.","[80, 18, 9648]",1959,7
275,Fargo: Uma Comédia de Erros,1996-03-08,7.848,Jerry Lundegaard é um vendedor de carros que se endividou e está desesperado por dinheiro. Ele contrata dois bandidos para sequestrar sua própria esposa e seu sogro o ajuda a pagar o resgate. Tudo acontece como o planejado até o momento em que os bandidos atiram em um policial.,"[80, 18, 53]",1996,3
235,Conta Comigo,1986-08-08,7.8,"Em uma pequena cidade do Oregon, quatro amigos - o sensível Gordie, o durão Chris, o destemido Teddy e o acovardado Vern - resolvem sair à procura do cadáver de um adolescente desaparecido, que foi atropelado por um trem. O objetivo dos garotos é o de ser vistos como heróis diante dos amigos e dos moradores da cidade. Assim, eles partem numa inesquecível viagem de dois dias que se transforma em uma odisseia de autodescoberta e que evolui para um evento marcante em suas vidas.","[80, 18]",1986,8
89,Indiana Jones e a Última Cruzada,1989-05-24,7.848,"O arqueólogo Indiana Jones tem acesso à um misterioso envelope que contém informações sobre a localização do lendário Santo Graal, o cálice que Jesus Cristo teria utilizado na Última Ceia. Quando seu pai, o professor Henry Jones, é sequestrado pelos nazistas, o aventureiro irá embarcar numa missão perigosa para salvá-lo e impedir que a relíquia sagrada caia em mãos erradas.","[12, 28]",1989,5
505192,Assunto de Família,2018-06-02,7.847,"Depois de uma de suas sessões de furtos, Osamu e seu filho se deparam com uma garotinha escondida. A princípio relutam em ajudar a menina, mas a esposa de Osamu concorda em  abrigar e cuidar dela depois de descobrir as dificuldades que ela enfrenta. Embora a família seja pobre e mal ganhem dinheiro com os pequenos crimes que cometem, eles parecem viver felizes juntos até que um incidente revela segredos escondidos, testando os laços que os unem.","[18, 80, 53]",2018,6
585,Monstros S.A.,2001-11-01,7.847,"O astro do susto, Sulley, e seu falante assistente, Mike, trabalham na Monstros S.A., a maior fábrica de processamento de gritos da cidade de Monstrópolis. A principal fonte de energia do mundo dos monstros provém da coleta dos gritos das crianças humanas. Os monstros acreditam que as crianças são tóxicas, e entram em pânico quando uma menininha invade seu mundo. Sulley e Mike fazem de tudo para levar a garota de volta para casa, mas enfrentam desafios monstruosos e algumas situações hilárias em suas atrapalhadas aventuras.","[16, 35, 10751]",2001,11
581528,"O Gângster, o Policial e o Diabo",2019-05-15,7.846,"Depois de sobreviver a um ataque violento, um gângster da Coreia do Sul descobre que foi vítima de um serial killer. Para se vingar e recuperar seu prestígio, ele une forças com um policial violento.","[80, 28, 53]",2019,5
86000,Só Você,2011-10-20,7.846,"Cheol-Min, um ex-boxeador com um passado sombrio e misterioso, aceita um emprego noturno como atendente de um estacionamento. Um dia, ele conhece uma garota chamada Jung-Hwa, que ficou cega em um acidente de trânsito. Ela entra na barraca onde ele trabalha e, sem saber quem ele é, lhe dá doces e tangerinas. Com o passar dos dias, eles se apaixonam um pelo outro. Jun-Hwa, ao fazer um check-up médico, informa Cheol-Min que se ela não for operada logo, será tarde demais. Cheol Min fará tudo o que puder para que Jun-Hwa seja operada, mas será suficiente? O que fará ele para conseguir todo o dinheiro para a operação?","[10749, 18]",2011,10
59440,Guerreiro,2011-09-09,7.846,"Tommy Conlon é o filho mais novo de Paddy e voltou há pouco tempo para casa. Tommy supera os problemas do pai com bebida e passa a treinar com ele para poder participar de campeonatos de MMA (Mixed Martial Arts), o famoso vale-tudo. Só que sua trajetória faz com que tenha que enfrentar no ringue Brendan Conlon, seu próprio irmão.","[18, 28]",2011,9
16804,A Partida,2008-09-13,7.8,"Kobayashi casou-se e pensou em viver em Tóquio como violoncelista em uma orquestra, mas a falta de público levou sua equipe ao fim. Sem saber o que fazer, o rapaz decide voltar para sua cidade natal e tentar conseguir um emprego; procurando no jornal se interessa por um anúncio que oferece bom pagamento e pouco trabalho, ser um ""nokanshi"", coisa que ele desconhecia. É contratado imediatamente na sua entrevista de emprego e se assusta ao descobrir que seu novo trabalho é preparar mortos para a família prestar a última homenagem.",[18],2008,9
11656,A Fonte da Donzela,1960-02-08,7.845,"Cristãos fervorosos, os pais de uma menina de 15 anos a encarregam de levar velas à igreja do vilarejo. No caminho, abordada por dois pastores, a menina é estuprada e morta. Por ironia, ao cair da noite, seus assassinos vão buscar abrigo na casa de seus pais que, ao descobrirem o triste destino da filha, só pensam em vingança.","[18, 36]",1960,2
546554,Entre Facas e Segredos,2019-11-27,7.844,"Após comemorar 85 anos de idade, o famoso escritor de histórias policiais Harlan Thrombey é encontrado morto dentro de sua propriedade. Logo, o detetive Benoit Blanc é contratado para investigar o caso e descobre que, entre os funcionários misteriosos e a família conflituosa de Harlan, todos podem ser considerados suspeitos do crime.","[35, 80, 9648]",2019,11
399174,Ilha dos Cachorros,2018-03-23,7.844,"Atari Kobayashi é um garoto japonês de 12 anos de idade. Ele mora na cidade de Megasaki, sob tutela do corrupto prefeito Kobayashi. O político aprova uma nova lei que proíbe os cachorros de morarem no local, fazendo com que todos os animais sejam enviados a uma ilha vizinha repleta de lixo. Como não aceita se separar do cachorro Spots, Atari convoca os amigos, rouba um jato em miniatura e parte em busca de seu fiel amigo, aventura que transforma completamente a vida da cidade.","[12, 35, 16]",2018,3
152601,Ela,2013-12-18,7.844,"Em um futuro próximo, um escritor solitário desenvolve um relacionamento improvável com um sistema operacional projetado para atender todas as suas necessidades.","[10749, 878, 18]",2013,12
968,Um Dia de Cão,1975-09-21,7.842,"Quando o inexperiente criminoso Sonny Wortzik lidera um assalto a um banco em Brooklyn, as coisas rapidamente dão errado e uma situação de refém se desenvolve. Sonny e seu cúmplice, Sal Naturile, tentam desesperadamente permanecer em controle, mas a mídia vai à loucura e o FBI chega, criando uma tensão ainda maior. Gradualmente, os verdadeiros motivos para o roubo são revelados.","[80, 18, 53]",1975,9
379170,Sherlock: A Abominável Noiva,2016-01-01,7.841,"O Dr. John Watson precisa de um lugar para morar em Londres. Ele é apresentado ao detetive Sherlock Holmes e os dois acabam desenvolvendo uma parceria intrigante, na qual a dupla vagará pela capital inglesa solucionando assassinatos e outros crimes brutais. Tudo isso em pleno século XXI. The Abominable Bride leva Cumberbatch e Martin Freeman (John Watson) para 1895, onde eles encontram um caso que desafia a linha de pensamento científica que ambos mantêm. A esposa de Thomas Ricoletti é vista perambulando pelas ruas de Londres usando seu vestido de casamento em busca de vingança. O único problema é que isso acontece depois de ter tirado a própria vida.","[80, 18, 9648, 53, 10770]",2016,1
178682,Os Feiticeiros Retornam: Alex vs. Alex,2013-06-01,7.841,"Alex e sua família aterrissam na Toscana para conhecer os parentes do velho continente. Sem querer, ela acaba mexendo com uma poderosa magia e cria uma outra versão de si mesma: uma versão do mal. A versão má de Alex tem planos de dominar o mundo.","[10751, 35, 10770, 14]",2013,6
698508,Amor de Redenção,2022-01-21,7.84,"Califórnia, 1850. Angel, vendida como prostituta quando criança, aprendeu a desconfiar de todos os homens, que a veem apenas como uma forma de satisfazer seus desejos. Quando o virtuoso Michael Hosea recebe de Deus a ordem de se casar com Angel, ele obedece, apesar de seus receios.  Baseado no romance ""Amor de Redenção"", de Francine Rivers.","[10749, 18, 37]",2022,1
293299,O Banquete,2014-10-25,7.84,"A vida amorosa de um homem vista através dos olhos do melhor amigo dele: Winston, um cãozinho que adora comer. A cada mordida das refeições que dono e bichinho de estimação compartilham, cresce uma bela história de amor entre o homem e uma mulher.","[16, 35, 18, 10751]",2014,10
52345,Lisbela e o Prisioneiro,2003-08-22,7.84,"A jovem Lisbela adora ir ao cinema e vive sonhando com os galãs de Hollywood dos filmes que assiste. Leléu é um malandro conquistador, que em meio a uma de suas muitas aventuras chega à cidade da moça. Após se conhecerem eles logo se apaixonam, mas Lisbela está de casamento marcado. Em meio às dúvidas e aos problemas familiares que a nova paixão desperta, há ainda a presença de um matador que está atrás de Leléu, devido a ele ter se envolvido com sua esposa no passado.","[35, 10749]",2003,8
677638,Ursos Sem Curso: O Filme,2020-06-30,7.839,"Quando Pardo, Panda e Polar, amantes de food trucks e vídeos virais saem de controle, chamam a atenção do Agente Trout da Guarda Nacional de controle Animal, que tem promessa de restaurar a ""ordem natural"" separando-os para sempre. Perseguidos para longe de suas casas, os Ursos se refugiaram no Canada, com sua jornada cheia de novos amigos, obstáculos perigosos e grandes festas. A jornada arriscada também os força a encarar como se conheceram e viraram irmãos, para evitar que o grupo de ursos se separem.","[16, 12, 10751, 35, 10770]",2020,6
3083,A Mulher Faz o Homem,1939-10-19,7.839,Ingênuo homem do interior (James Stewart) é convidado para preencher uma vaga no Senado dos Estados Unidos. Aos poucos vai descobrindo o mar de lama que é o ambiente político dos comandantes de seu país. Tudo em que acredita está ameaçado. Como enfrentar esses poderosos Senadores e dirigentes políticos?,"[35, 18]",1939,10
115,O Grande Lebowski,1998-03-06,7.839,"Em Los Angeles, 1991, Jeff Lebowski, mais conhecido como ""O Cara"", é um desocupado que gasta o seu tempo ouvindo rock dos anos 1960 e jogando boliche. Mas sua vida vai mudar. Confundido com um milionário da Califórnia, ele se vê envolvido com bandidos da pesada, advogados atrapalhados, detetives, sequestradores e, como se não bastasse, com a polícia. Com sua vida ameaçada, Lebowski procura seu amigo Walter, um veterano da Guerra do Vietnã que irá ajudá-lo com seus métodos pouco ortodoxos.","[35, 80]",1998,3
266856,A Teoria de Tudo,2014-11-07,7.838,"Baseado na biografia de Stephen Hawking, o filme mostra como o jovem astrofísico fez descobertas importantes sobre o tempo, além de retratar o seu romance com a aluna de Cambridge Jane Wide e a descoberta de uma doença motora degenerativa quando tinha apenas 21 anos.","[18, 10749]",2014,11
33320,Atriz Milenar,2002-09-14,7.8,"Um estúdio cinematográfico será fechado. Genya Tachibana, um reporter de televisão, localizou sua mais famosa estrela, Chiyoko Fujiwara, que vive reclusa desde que deixou de atuar há mais de 30 anos. O repórter entrega uma chave à ela, o que a faz refletir sobre sua carreira: enquanto ela conta sua trajetória, Genya e seu sofredor cameraman mergulham em sua fascinante história.","[18, 16, 10749, 14]",2002,9
11953,"Kagemusha, a Sombra do Samurai",1980-04-26,7.835,"Shingen, um poderoso Senhor da Guerra seriamente ferido, ordena seu clã que encontre um sósia para o substituir caso faleça - para manter a sua morte em segredo, evitando assim o ataque dos seus inimigos. Um pequeno delinquente é escolhido então para ser o impostor. Quando Shingen morre, seus generais concordam, com relutância, que o impostor assuma o papel do poderoso governante. Ele logo começa a apreciar a vida como Shingen, mas seu compromisso com o papel é testado quando ele precisa liderar suas tropas na batalha contra as forças de um senhor da guerra rival.","[28, 18, 36, 10752]",1980,4
581,Dança com Lobos,1990-03-30,7.8,"Durante a Guerra Civil, um jovem soldado pratica uma ato ousado, é considerado herói e vai servir por sua escolha em um lugar com forte predominância do povo Sioux. Com o tempo, ele assimila os costumes dos nativos, acontecendo uma aculturação às avessas.","[12, 18, 37]",1990,3
438695,Sing 2,2021-12-01,7.8,Buster Moon e seus amigos devem persuadir o recluso astro do rock Clay Calloway a se juntar a eles para a abertura de um novo show.,"[10751, 35, 10402, 16]",2021,12
2062,Ratatouille,2007-06-28,7.835,"Remy, morador de Paris, aprecia boa comida e tem um paladar bastante sofisticado. Ele adoraria se tornar um chef para poder criar e desfrutar de obras-primas culinárias para o deleite de seu coração. O único problema é que Remy é um rato. Quando acaba no esgoto debaixo de um dos melhores restaurantes de Paris, o roedor gourmet encontra-se na posição ideal para realizar o seu sonho.","[16, 35, 10751, 14]",2007,6
323272,Quarto de Guerra,2015-08-28,7.834,"Elizabeth e Tony formam um casal em crise de relacionamento. A filha pequena percebe que ambos estão à beira do divórcio, mas eles não conseguem chegar a um acordo. Um dia, Elizabeth conhece uma mulher idosa que lhe apresenta o poder da oração e, a partir deste momento, a jovem mãe decide depositar a sua fé nas preces divinas.",[18],2015,8
9479,O Estranho Mundo de Jack,1993-10-13,7.8,"Jack Skellington, o Rei das Abóboras, se cansa de fazer o Dia das Bruxas todos os anos e deixa os limites da cidade. Por acaso, acaba atravessando o portal do Natal, onde vê a alegria do espírito natalino. Ao retornar para a Cidade do Halloween, sem ter compreendido o que viu, ele começa a convencer os cidadãos a sequestrarem o Papai Noel e fazerem seu próprio Natal. Apesar de sua leal namorada Sally ser contra, o Papai Noel é capturado e os fatos mostrarão que Sally estava certa o tempo todo.","[14, 16, 10751]",1993,10
27064,Mishima: Uma Vida em Quatro Tempos,1985-09-20,7.8,"25 de novembro de 1970. O escritor japonês Yukio Mishima enfrenta seu último dia. Enquanto isso, flashbacks intermitentes entrelaçam seu passado com cenas de suas obras, revelando o conflito interno e as contradições de um homem que tentou uma harmonia impossível entre o eu, a arte e a sociedade.",[18],1985,9
435129,A Ganha-Pão,2017-11-17,7.829,"Parvana é uma jovem que vive em um Afeganistão governado pelas forças do Talibã. Quando seu pai é preso de maneira injusta, ela precisa se disfarçar como um menino para trabalhar e garantir o sustento de sua família.","[16, 10752, 18, 10751]",2017,11
430424,Nos Vemos no Paraíso,2017-10-25,7.829,"Novembro de 1918. Dias antes do Armistício, Édouard Péricourt salva a vida de Albert Maillard. Estes dois homens não tem nada em comum além da guerra. O tenente Padrelle, ao autorizar um ataque, destrói a vida de ambos enquanto os juntam sob a miséria. Nas ruínas da matança da Primeira Guerra Mundial, os dois tentam sobreviver e enquanto Pradelle está prestes a ganhar uma fortuna com as vítimas da guerra, Édouard e Albert bolam um plano monumental com as famílias dos mortos e com um herói nacional.","[18, 80, 10752]",2017,10
47931,Tropa de Elite 2: O Inimigo Agora é Outro,2010-10-08,7.829,"O destino da cidade do Rio de Janeiro e de Nascimento se cruzam em ""Tropa de Elite 2"", quando suas obrigações de pai se chocam com as de policial. Mais maduro, estratégico e solitário, o agora Coronel Nascimento faz o bope crescer e coloca o tráfico de drogas de joelho. Isto apenas para descobrir que na segurança pública do Rio de Janeiro nada é o que parece. O sistema se reinventa e descobre como lucrar sem o intermédio do tráfico. Em perseguição ao caminho trilhado pelo sistema, Nascimento vai além dos limites do quartel, revelando as ligações das milícias com o Estado. E o preço por essa descoberta é alto: o inimigo agora é outro.","[18, 28, 80]",2010,10
714888,Argentina 1985,2022-09-29,7.828,"“Argentina, 1985” é inspirado na história verídica de Julio Strassera, Luis Moreno Ocampo e sua equipe de jovens juristas, heróis improváveis que travam uma batalha de Davi e Golias na qual, sob ameaças constantes e contra toda as possibilidades, ousam processar a ditadura militar mais sangrenta da Argentina e embrenham-se numa corrida contra o tempo para fazer justiça às vítimas dos militares.","[18, 36, 80]",2022,9
406785,Cabeça ou Coração,2016-11-23,7.828,A mente e o coração de um trabalhador de idade média entram em conflito sobre o que ele quer e o que ele precisa.,"[16, 10751, 35]",2016,11
83564,A Lua,2012-02-10,7.828,"Um menino se transforma em garoto na mais peculiar de circunstâncias. Hoje é a primeira vez que o seu Papai e Vovô o estão levando para o trabalho. Em um velho barco de madeira eles remam muito até chegar em alto mar e, com nenhuma terra à vista, eles param e esperam. Uma grande surpresa espanta o garoto quando ele descobre o tipo de trabalho incomum de sua família. Ele deve seguir o exemplo de seu Papai, ou de seu Vovô? Será que ele vai ser capaz de encontrar o seu próprio caminho no meio dessas opiniões conflitantes e tradições fora de moda? Faz parte da Coleção Pixar Curtas 02.","[16, 10751, 14]",2012,2
3078,Aconteceu Naquela Noite,1934-02-22,7.828,"Peter Warren, um jornalista desempregado, encontra Ellie, a filha de um milionário que fugiu do iate de Alexander Andrews, seu pai, pois este não aprova quem ela escolheu como marido. Peter vê a oportunidade de obter uma boa matéria, mas vários fatos criam uma forte aproximação entre eles.","[35, 10749]",1934,2
631,Aurora,1927-11-04,7.828,"Seduzido por uma moça da cidade, um fazendeiro tenta afogar sua mulher, mas desiste no último momento. Esta foge para a cidade, mas ele a segue para provar o seu amor.","[18, 10749]",1927,11
391,Por um Punhado de Dólares,1964-09-12,7.828,"Joe é um pistoleiro barra pesada que chega a uma cidade que está em guerra. Quando percebem o potencial de Joe, ambas as partes se interessam por contratá-lo; é quando ele percebe que pode ganhar um dinheiro com a situação aceitando a proposta dos dois lados.",[37],1964,9
16859,O Serviço de Entregas da Kiki,1989-07-29,7.827,"Uma jovem bruxa, em seu ano obrigatório de vida independente, acha difícil se adaptar a uma nova comunidade enquanto se sustenta administrando um serviço de correio aéreo.","[16, 10751, 14]",1989,7
5801,A Canção da Estrada,1955-08-26,7.827,"No início do século 20, Abul é um menino pertencente a uma pobre família brâmane de um vilarejo na Índia. Seu pai, poeta e sacerdote, é forçado a deixar seus entes queridos em busca de trabalho. Uma das obras-prima do cinema mundial, inédita no Brasil e nas Américas. Este filme foi a estréia espetacular de Satyati Ray. Recuperada a finais dos anos 90, pois um incêndio destruiu os negativos originais, esta é a primeira fita, que deu origem a Trilogia de Apu. Nela se narra a comovente história de uma família de Bengali perseguida pela má sorte. O pai, Harihara, é um sacerdote mundano, curandeiro, sonhador e poeta. Sabajaya, a mãe trabalha para alimentar a uma família, que recebe com alegria e esperança a chegada de um novo filho, Apu.","[18, 36]",1955,8
31442,A Infância de Ivan,1962-05-09,7.826,"Durante a segunda Grade Guerra, os russos tentavam combater a investida nazista em seu território. Nas frentes soviéticas, Ivan, um garoto órfão de 12 anos, trabalha como espião, podendo atravessar as fronteiras alemãs para coletar informação sem ser visto, e vive sob os cuidados de três oficiais russos. Mas, após inúmeras missões, e com um desgaste físico cada vez maior, os oficiais resolvem poupar Ivan, mandando-o para a escola militar. Ganhador do Leão de Ouro em Veneza.","[18, 10752]",1962,5
24167,Duas Mulheres,1960-12-22,7.826,"Durante a Segunda Guerra Mundial, Cesira, uma mulher viúva, bem-sucedida e proprietária de uma mercearia em Roma, decide fugir com a filha, Rosetta, de 13 anos, em busca de um lugar mais seguro. Elas viajam para uma pequena aldeia, onde encontram um jovem comunista, Michele, com quem compartilham a simpatia pelos seus ideais.","[18, 10752]",1960,12
6075,O Pagamento Final,1993-11-10,7.826,"Após sair da prisão, Carlito Brigante jura a si mesmo que nunca mais vai voltar a viver como no passado. A mudança de vida não é fácil, uma vez que ele precisa resistir a várias oportunidades e tentações para voltar a lidar com o tráfico de heroína. Ele encontra seu antigo amor, Gail, que lhe mostra que a vida pode ser feliz. Carlito começa a economizar dinheiro para se mudar para as Bahamas, mas nem tudo sai como o esperado.","[80, 18, 53]",1993,11
1280,Casa Vazia,2004-10-15,7.825,"Um jovem vagabundo invade a casa de estranhos e mora nelas enquanto os donos estão fora. Para pagar a estadia ele realiza pequenos consertos ou faz limpeza na casa. Ele costuma ficar um ou dois dias em cada lugar, trocando de casa constantemente. Até que um dia encontra uma bela mulher em uma mansão, que assim como ele também está tentando escapar da vida que leva.","[18, 10749, 80]",2004,10
5924,Papillon,1973-12-16,7.824,"Na década de 1930, Papillon foi acusado de assassinato e mandado para cumprir prisão perpétua na Guiana Francesa. As regras da prisão são claras: Qualquer um que tentar fugir ganhará como punição dois anos de solitária. Isso não é o bastante para assustar Papillon, que vai tentar fugir de qualquer maneira com a ajuda de Louis Dega. Em uma das vezes ele quase consegue e vai parar incialmente em uma colônia de hansenianos e depois em uma tribo de índios caribenhos, até chegar na Ilha do Diabo.","[80, 18]",1973,12
33602,Temple Grandin,2010-02-06,7.823,"A vida de Temple Grandin, que conseguiu superar as dificuldades de seu autismo até tornar-se especialista no manejo de animais para o abate, além de responsável pelo avanço nos estudos relativos à sua condição.","[18, 36]",2010,2
31411,O Homem das Novidades,1928-09-10,7.823,Um pacato e atrpalhado fotógrafo consegue um trabalho de cinegrafista em um jornal e se mete em muita confusão  cobrindo o dia a dia da cidade  tentando impressionar uma garota.,"[35, 10749]",1928,9
650031,O Bombardeio,2021-10-28,7.821,Os destinos de vários residentes de Copenhague se cruzam quando uma escola cheia de crianças é bombardeada por acidente na Segunda Guerra Mundial. Baseado em fatos reais.,"[10752, 18, 36]",2021,10
14574,O Menino do Pijama Listrado,2008-05-07,7.82,"Durante a Segunda Guerra Mundial, Bruno, um garoto de oito anos, e sua família saem de Berlim para residir próximo a um campo de concentração, onde seu pai acaba de se tornar comandante. Infeliz e solitário, ele vagueia fora de sua casa e certo dia encontra Shmuel, um menino judeu de sua idade. Embora a cerca de arame farpado do campo os separem, os meninos começam uma amizade proibida.","[18, 10752, 36]",2008,5
805,O Bebê de Rosemary,1968-06-12,7.819,Um jovem casal se muda para um apartamento em Nova York para começar uma família. As coisas ficam assustadoras quando Rosemary começa a suspeitar que seu futuro bebê não está seguro ao lado dos seus estranhos vizinhos.,"[18, 27, 53]",1968,6
263115,Logan,2017-02-28,7.819,"Em um futuro próximo, um cansado Logan cuida do doente Professor Xavier em um esconderijo na fronteira mexicana. Mas as tentativas de Logan de se esconder do mundo e de seu legado são interrompidas com a chegada de uma jovem mutante, perseguida por forças sombrias.","[28, 18, 878]",2017,2
23160,As Harmonias de Werckmeister,2001-02-01,7.819,"János Valuska, um simples carteiro apaixonado por astronomia, vê sua cidade sofrer uma revolta depois da chegada de um circo e suas atrações: uma baleia gigante e um príncipe medonho com seus seguidores, pessoas simples das cidades vizinhas que ficaram seduzidas pelo seu discurso niilista contra a burguesia local.",[18],2001,2
